,"Space group (0-bcc, 1-fcc)",1_0_0 surface energy,1_1_0 surface energy,1_1_1 surface energy,2_1_0 surface energy,2_1_1 surface energy,2_2_1 surface energy,3_1_0 surface energy,3_1_1 surface energy,3_2_0 surface energy,3_2_1 surface energy,3_2_2 surface energy,3_3_1 surface energy,3_3_2 surface energy,c_1_1 elastic constant,c_1_2 elastic constant,c_1_3  elastic constant,c_4_4  elastic constant,Shear modulus,Bulk modulus,Cohesive energy,Vacancy formation energy
117,1.0,1.552308502661381,1.696851437169649,1.4054880493241901,1.7783858901400509,1.6989394060248668,1.6078508974920647,1.747538269201285,1.6827277755246413,-0.15322047484394777,1.7130085397268084,1.6266544827169158,1.6611725277447777,1.589277964630164,85.0,49.5,49.5,21.1,19.8,61.3,3.89240225,1.6437177000000007
118,0.0,1.7627595072557525,1.6176419455410114,1.966118263313885,1.7986474617603099,1.8615187112493912,1.8969416495535445,1.8281543320275004,1.8958404600783485,1.7468026130626788,1.8600329926555796,1.9306175033472979,1.8300943572522608,1.9364283128931707,243.4,145.1,145.1,116.2,89.4,177.9,4.0129823,1.720917700000176
119,0.0,0.21042303798465015,0.5723009397316094,0.7452587601124543,0.35882449125046767,0.6682205918237929,0.7204393545795215,0.5193364659553437,0.7153601753266494,0.3354003885877944,0.7280711147494552,0.7282606482006564,0.7038951432018429,0.734630284565815,54.4,74.0,74.0,47.3,24.5,67.5,3.3558464,0.8854880999999906
120,1.0,0.685125681225981,0.74221133893707,0.6190129983397765,0.7777256795083021,0.7528549573798863,0.763523428774468,0.7652179536961267,0.7377279503690907,0.7727383555299985,0.7512423954913002,0.6868512584536699,0.7260696497573876,0.6800916224392853,94.6,68.2,68.2,42.5,30.8,77.0,3.390002,0.8851781000000911
121,0.0,0.49268482165460437,0.9824379179159601,1.260380825891342,0.8549170729412118,1.1297613599255634,1.300210849319287,0.9146130642556992,1.212872137982649,0.7763585958737167,1.292982605636163,1.268008948898639,1.2409204156324845,1.2991863396247791,121.9,114.9,114.9,69.9,43.3,117.2,3.381307,0.7342807999999255
122,0.0,0.4926857762409715,0.522558568894917,1.260900587338665,0.612014856141411,1.0838843787897878,1.2069743397045687,0.5853838199330695,1.1836201916311928,0.5862340966846655,1.179106019660863,1.2150954339186786,1.1779464768037953,1.2308295572574497,121.9,114.9,114.9,69.9,43.3,117.2,3.381307,0.7472808000000728
123,1.0,1.207851887607183,1.2823960282302527,1.0208310797278863,1.3577135351359413,1.2913962706109705,1.1936477690305474,1.342027089225506,1.2695930376976976,1.3443395019538376,1.289974013928948,1.1834711740270787,1.2392801831568747,1.1763690763769274,174.1,127.2,127.2,83.7,59.6,142.8,3.42271925,1.1051808000000451
124,0.0,0.3675302052787096,0.42075398525572044,0.5009522122334009,0.3260879486444945,0.49086660535138665,0.468492355530601,0.38121505519851584,0.46646509721950713,0.2950335924656837,0.47286032333165023,0.4840038592555416,0.4429811108943274,0.4799530108958523,66.4,56.3,56.3,53.2,33.9,59.7,1.5188373,0.8252084000000472
125,0.0,0.24327569182449005,0.24712435096845958,0.3981081227460207,0.20320750229747234,0.3745820037428847,0.35285279798751407,0.2587288084876555,0.3520210674813119,0.16811832842793814,0.35986465437215603,0.3661333485395835,0.32148295371169405,0.3660205753906502,66.1,53.2,53.2,49.8,32.5,57.5,1.51513755,0.8086239500000023
126,0.0,0.2117185295407834,0.1833641440498357,0.22111574020847255,0.20246403194090717,0.2080719680219797,0.21429126227126347,0.20777497400020378,0.21253002187489256,0.19700802311067828,0.21357928185107908,0.21887362402491048,0.20770445752455355,0.2189221093351578,8.3,6.8,6.8,5.8,3.8,7.3,1.111022,0.37354529999999997
127,1.0,1.411883756277286,1.926839627859489,1.2807798536165593,1.6992147632803551,1.5119659261640201,1.4864950988833145,1.6480777404574658,1.5664317867575943,1.6746953063024754,1.6090227353306852,1.5145293237022424,1.53789657197981,1.4228887141257007,247.0,147.3,147.3,122.8,93.6,180.5,4.38550875,1.7577911999997262
128,1.0,1.411883756277286,1.926839627859489,1.2807798536165593,1.6992147632803551,1.5119659261640201,1.4864950988833145,1.6480777404574658,1.5664317867575943,1.6746953063024754,1.6090227353306852,1.5145293237022424,1.53789657197981,1.4228887141257007,247.0,147.3,147.3,122.8,93.6,180.5,4.38550875,1.7577911999997262
129,1.0,1.4571635450781852,1.64882800873795,1.3602518894086264,1.7369569113747687,1.5893498243879562,1.5612422050841177,1.687058672868779,1.7143974351065034,1.723109795737648,1.6751831845359668,1.5595547232018976,1.6074108714072584,1.554326020770011,260.7,150.5,150.5,131.4,100.9,187.2,4.4589975,1.4214026000000084
130,1.0,1.4571599150305683,1.6488295364376466,1.3602498237104645,1.736954618033865,1.589495872153162,1.5565617559698823,1.6879053479322805,1.6392355969134698,1.722682340086266,1.6763290778341988,1.516093991539316,1.6067361598210046,1.5450054344782822,260.7,150.5,150.5,131.4,100.9,187.2,4.4589975,1.4214026000000084
131,1.0,1.4118837587601256,1.584551038060489,1.280779853064192,1.6992147672746114,1.5119666773421476,1.486520899039777,1.6480777386705685,1.6538763269161358,1.674588415666783,1.6099918160851268,1.474748751024694,1.651353753453204,1.4743240632912258,247.0,147.3,147.3,122.8,93.6,180.5,4.38550875,1.7577911999997262
132,1.0,1.3880682768631702,1.5028634331827841,1.2325988914265313,1.5771662747455966,1.440600049018549,1.4184676303566583,1.5485524529954662,1.4862051179990792,1.5632509456416461,1.5196100647449289,1.4105232414747815,1.4623959020253794,1.4384057127181484,110.1,76.9,76.9,64.3,45.2,88.0,6.438777,2.2089340000000606
133,0.0,1.1831950630535437,1.2907057908935178,1.6057206227050649,1.0644659083701133,1.378968638450845,1.5377907053601818,0.9541194337841921,1.47304405284095,1.1598094806447432,1.5000793325460018,1.5669058191560206,1.4744889712154878,1.571807209977866,95.6,108.8,108.8,41.7,22.4,104.4,6.4175545,0.528834000000022
134,1.0,1.4118837587601256,1.584551038060489,1.280779853064192,1.6992147672746114,1.5119666773421476,1.486520899039777,1.6480777386705685,1.6538763269161358,1.674588415666783,1.6099918160851268,1.474748751024694,1.651353753453204,1.4743240632912258,247.0,147.3,147.3,122.8,93.6,180.5,4.38550875,1.7577911999997262
135,1.0,1.3880682768631702,1.5028634331827841,1.2325988914265313,1.5771662747455966,1.440600049018549,1.4184676303566583,1.5485524529954662,1.4862051179990792,1.5632509456416461,1.5196100647449289,1.4105232414747815,1.4623959020253794,1.4384057127181484,110.1,76.9,76.9,64.3,45.2,88.0,6.438777,2.2089340000000606
136,0.0,1.1831950630535437,1.2907057908935178,1.6057206227050649,1.0644659083701133,1.378968638450845,1.5377907053601818,0.9541194337841921,1.47304405284095,1.1598094806447432,1.5000793325460018,1.5669058191560206,1.4744889712154878,1.571807209977866,95.6,108.8,108.8,41.7,22.4,104.4,6.4175545,0.528834000000022
137,1.0,1.4118837587601256,1.584551038060489,1.280779853064192,1.6992147672746114,1.5119666773421476,1.486520899039777,1.6480777386705685,1.6538763269161358,1.674588415666783,1.6099918160851268,1.474748751024694,1.651353753453204,1.4743240632912258,247.0,147.3,147.3,122.8,93.6,180.5,4.38550875,1.7577911999997262
138,1.0,1.3880682768631702,1.5028634331827841,1.2325988914265313,1.5771662747455966,1.440600049018549,1.4184676303566583,1.5485524529954662,1.4862051179990792,1.5632509456416461,1.5196100647449289,1.4105232414747815,1.4623959020253794,1.4384057127181484,110.1,76.9,76.9,64.3,45.2,88.0,6.438777,2.2089340000000606
139,0.0,1.1831950630535437,1.2907057908935178,1.6057206227050649,1.0644659083701133,1.378968638450845,1.5377907053601818,0.9541194337841921,1.47304405284095,1.1598094806447432,1.5000793325460018,1.5669058191560206,1.4744889712154878,1.571807209977866,95.6,108.8,108.8,41.7,22.4,104.4,6.4175545,0.528834000000022
140,1.0,2.873506540722285,2.906723945581786,2.677480778954879,2.997205714840222,3.0288593193951643,2.933911612480336,3.0224025510418944,3.057208705889248,2.996050284589775,2.9973687654709,2.9037457875761126,2.945044021117598,2.8865811549577796,599.7,225.9,225.9,233.7,215.0,350.5,6.71238625,1.7532624999999884
141,0.0,0.6420917817229795,0.6029208208091373,1.2401452047864268,0.7065114778994377,1.1401401800466247,1.1891506151386533,0.8415504512643331,1.1779661761516809,0.6690810851657196,1.1706072770169167,1.2183909143912794,1.1480000140784687,1.2148404249230984,121.8,123.0,123.0,97.8,58.4,122.6,4.80745975,1.5152256666666721
142,1.0,1.0561917996772106,1.190636489512212,1.5299963632888547,1.2530777816734873,1.2841612839190157,1.1259427366122012,1.2177507350027137,1.2131207349733222,1.2431472710492217,1.2088045613504617,1.1468055009530804,1.1612711227878827,1.114821849860609,153.5,90.4,90.4,66.4,52.5,111.4,4.8391045,1.5149256666667474
143,0.0,2.1555593995706146,1.793938219185564,2.2403277952665026,2.0631749509693362,2.070486739715456,2.106773445369012,2.123053603171778,2.1429345413399172,1.9802207485551055,2.082362199881643,2.15798994966689,2.021819463247573,2.1669169855154586,227.9,119.7,119.7,42.4,47.1,155.8,5.016153,2.4942469999998904
144,1.0,1.552308502661381,1.696851437169649,1.4054880493241901,1.7783858901400509,1.6989394060248668,1.6078508974920647,1.747538269201285,1.6827277755246413,-0.15322047484394777,1.7130085397268084,1.6266544827169158,1.6611725277447777,1.589277964630164,85.0,49.5,49.5,21.1,19.8,61.3,3.89240225,1.6437177000000007
145,0.0,1.7627595072557525,1.6176419455410114,1.966118263313885,1.7986474617603099,1.8615187112493912,1.8969416495535445,1.8281543320275004,1.8958404600783485,1.7468026130626788,1.8600329926555796,1.9306175033472979,1.8300943572522608,1.9364283128931707,243.4,145.1,145.1,116.2,89.4,177.9,4.0129823,1.720917700000176
146,1.0,2.627867010811932,2.829634225667781,2.201438065957017,3.020481573660869,2.6679571400069673,2.599297268828159,2.963078778655983,2.7950281882107757,2.98287115036768,2.825084390117588,2.5739444481886045,2.7045545878373405,2.6589495526914555,482.1,138.0,138.0,104.9,131.8,252.7,8.60419,3.2978002000001343
147,0.0,2.985682600321445,2.608415681524726,3.3371373722713797,2.9897067300152824,3.0798293535110006,3.155262573880353,3.0518049366546554,3.17478299347118,2.875618095357844,3.1101349933091993,3.226897828654928,3.015471860843204,3.2440316257237485,532.6,205.0,205.0,163.2,163.4,314.2,8.91,3.672900199999882
148,1.0,1.491933015647702,1.4881813552519223,1.316222091222893,1.5481637823961765,1.4788133758516806,1.458912444634107,1.5645474550924643,1.5005382153523523,1.540823567522269,1.5207719059119327,1.4525192518348673,1.4871405487662919,1.4637484791740414,129.5,103.2,103.2,69.6,47.0,112.0,5.98919225,1.4619694999998893
149,0.0,1.5214337189039635,1.4160751553637878,1.5741183667407814,1.3531426354047362,1.474810097093857,1.551282762467743,1.2605787596683857,1.5453401915789395,1.299522881133569,1.5465234941615662,1.5579976539610891,1.531970259936922,1.5795394955307385,114.5,97.8,97.8,63.5,41.4,103.4,5.992671,0.9556694999998792
150,1.0,1.388068277021887,1.5028634333975504,1.2325988913293942,1.5771662746499946,1.4420501726179498,1.4184676325390204,1.5481396317941807,1.5222304499293648,1.5642195864072448,1.517523165848391,1.4350175751168603,1.4638365522250734,1.3998234998964005,110.1,76.9,76.9,64.3,45.2,88.0,6.438777,2.2089340000000606
151,0.0,1.1831950630020933,0.9412318710039144,1.605720622550792,1.0644682147049418,1.5620051520077636,1.5363929067894408,0.9541194337965654,1.3787085367980607,1.1598083486568145,1.5171709592032758,1.5640908808582983,1.4820440385714706,1.5697898760294622,95.6,108.8,108.8,41.7,22.4,104.4,6.4175545,0.528834000000022
152,1.0,1.5633263058452926,1.688583034003397,1.941206032759909,1.7253151825504442,1.6769789026215158,1.605397795992985,1.708316616486827,1.6908012593406305,1.7285632876290755,1.7036636075034337,1.6069887207800648,1.7104394074668239,1.5927329557541254,88.4,74.4,74.4,44.5,29.5,79.1,6.5803945,1.5551909999998523
153,1.0,0.983222687730083,1.0905888612458292,0.9083378170390437,1.1402992145736393,1.0540037844258208,1.0364348755187638,1.1158483491413862,1.1326554779325706,1.1337820184934904,1.1048348963659038,1.0498599269224167,1.0668044551355274,0.9982024930429259,122.9,92.9,92.9,45.1,33.1,102.9,2.849995,1.0948950000001005
154,0.0,0.4558261974596847,0.5799354061259538,1.0973769150125208,0.6949958574445738,0.8941625655753072,1.1762903814218746,0.6648856929145301,0.9453242580993575,0.6453961164019386,1.1002544061442954,1.0918500637119364,1.056988135856088,1.0899544159029946,70.7,72.2,72.2,29.5,17.4,71.7,3.54629975,0.7481102999999747
155,1.0,0.9253137205765855,1.0340743288174148,0.9091574068950391,1.0677051934695079,1.0674294143412306,1.0855569747116511,1.0465786074567007,1.0410902091485632,1.0678547330969177,1.0602109048958537,1.0237538969229958,1.0333938025685405,1.0022131044330047,104.3,57.9,57.9,27.7,25.9,73.4,3.57997975,0.7409902999999884
156,1.0,0.9174973757827521,1.0522944413196438,0.8795901330246229,1.105053418475997,1.0185778623378914,0.9974191795036877,1.069766920908241,1.0503116045990024,1.098140793372805,1.0676193056384526,0.9944241819597629,1.028392141240009,0.99217841918778,113.8,61.7,61.7,31.2,29.1,79.1,2.6459795,0.6624203999998923
157,1.0,0.9174973757827455,1.0522944413196462,0.879590133024718,1.1050534184758118,1.0740840042250264,1.0991999858914165,1.069766920908262,1.0503115987581695,1.098022846325564,1.0696379906434574,0.9743234777540286,1.0283933878011802,0.9619347007800552,113.8,61.7,61.7,31.2,29.1,79.1,2.6459795,0.6616703999999669
158,1.0,1.0133783247598045,1.1129749506974103,0.9017685867143719,1.1705339871183618,1.057910873550791,1.0371076762966358,1.1443594930342034,1.1502653945961037,1.1605168681049804,1.1160032424159696,1.0385214437554866,1.073948851817747,0.9944618037573006,187.9,157.8,157.8,42.6,31.6,167.8,3.93000225,0.9925976999999886
159,0.0,0.9105589370617233,1.0051663080061572,1.810417758443656,1.1285020692288792,1.5171214305899927,1.770763057156698,1.001948352168337,1.746877102645531,1.0997048931447075,1.8156353450856022,1.794281044898778,1.7809741549577807,1.7796286447321201,137.6,149.8,149.8,81.9,46.7,145.7,3.50224265,1.3925176000001183
160,1.0,1.5736424851560937,1.753660585526606,2.1938752860349524,1.8232574587404122,1.7924167346109807,1.824197334965654,1.7866486562618313,1.9488851092802473,1.8167445155232171,1.7872122694405388,1.6841741728968063,1.913025961981507,1.6778076317037938,174.4,123.7,123.7,78.5,57.2,140.6,3.5399825,1.2757175999998789
161,0.0,1.7015409409127031,1.4295339498359851,1.8622133435582793,1.6627863287183988,1.6933033111212088,1.7462044112045487,1.7232266754061174,1.76563078709976,1.5887102304091236,1.6797181444667355,1.7836506661383313,1.665567197743551,1.8061220312034922,231.3,136.7,136.7,117.8,89.6,168.2,4.28999825,1.6736016999998151
162,0.0,2.4763975319340736,2.1428435322657227,2.769441402864676,2.45383827022197,2.530848049507049,2.6057981491198996,2.50341344106013,2.6014520714419316,2.3605557363102063,2.660740456235566,2.663577783284972,2.485841291703457,2.6811031497345477,456.3,167.4,167.4,115.3,127.0,263.7,6.810004,2.9530961999998953
163,1.0,2.3148308478750663,2.4624527174530764,1.9169465010810514,2.6199006686723183,2.3184020936216343,2.2542138913756307,2.5781826677929733,2.4402915712015516,2.58838236063813,2.4474997589633305,2.202058665669311,2.342556678375935,2.149185831172833,177.9,115.9,115.9,77.7,59.0,136.6,6.656086,3.100296200000007
164,0.0,0.1497405508880096,1.0953253246801524,2.0582414727373375,1.3102594272348804,2.0087127008689913,2.0487616831964326,1.4345017379887743,1.923577441022092,1.1440930037665604,2.0249669455659,2.0857896304239603,1.9317696310242016,2.0953997978551615,42.7,115.8,115.8,93.3,41.4,91.4,4.36705725,1.892308000000023
165,1.0,1.8821149360174416,2.0713127699278524,2.631175615923845,2.1618475008623306,2.1322258270337096,2.168335332474368,2.126357155548508,2.1684548348173602,2.154194870803872,2.1196149852691084,2.0343268876274045,2.1660054795022736,1.992719332875377,248.7,147.6,147.6,126.2,95.9,181.3,4.449992,1.7042079999999462
166,1.0,0.3853056071213554,0.42636049199816217,0.3473859867988978,0.4465735109711719,0.4067807626107916,0.3996610182555222,0.4362511812147446,0.42139034389018937,0.44345096586274385,0.4281883805115522,0.399082897700103,0.41323957108828585,0.3835405405054789,49.7,42.3,42.3,14.8,10.4,44.8,2.01999605,0.5900639000000893
167,1.0,2.079120054281532,2.271061043199813,2.009454186403649,2.3410623419126195,2.321343346923414,2.221504461568307,2.302460533329074,2.3091856210160464,2.3345485641536423,2.3114994000701263,2.213187530105206,2.2746776999939278,2.1606537939632746,246.7,200.5,200.5,55.7,42.7,215.9,3.91041825,1.2434418000000087
168,1.0,1.7426026941636945,1.9148333941677993,1.786405738434332,1.89820582991492,1.9308943966622552,1.9104148505145992,1.8940653340329665,1.9266395250340462,1.8938417339627271,1.9622475230833443,1.9105070570960774,1.9276449555901105,1.8815132965455528,295.2,156.5,156.5,102.1,89.0,202.7,1.74907115,1.1190196000000103
169,0.0,1.2866282927221522,1.5139476930659657,1.9246542448237116,1.519442977071798,1.8553489087763808,1.93032129958021,1.6700819889560645,1.852779593372978,1.6036383051203187,1.8874995151150342,1.9380351076721487,1.8738129914158865,1.9340529477051684,39.5,116.6,116.6,83.7,34.8,90.9,1.7311204,1.230279600000026
170,1.0,1.6357062804347946,1.8035240278110942,1.518003913170814,1.8831880850902105,1.8384015110132021,1.7259993378547962,1.846605658654998,1.918054328351335,1.871747189372187,1.8286089010744262,1.7119995351314403,1.7727510271228475,1.7045780645125055,236.6,177.0,177.0,72.1,55.2,196.9,3.909996,1.5486338999999711
171,1.0,2.182973949862697,2.4025769204755916,2.080449339930976,2.491624250028226,2.465919238378894,2.3321685358850064,2.4477111608430673,2.4069190941138543,2.4853724622859046,2.452966069497155,2.315255577106299,2.389767506532189,2.2584376673030047,358.6,261.4,261.4,78.3,66.4,293.8,5.7699605,1.5303394999998794
172,0.0,1.2046831020103983,1.311674334181134,1.583814952773176,1.2954063861454908,1.501507714929191,1.529829067849328,1.4227984247139684,1.5417721018810326,1.233187688071722,1.550846107899424,1.5739617326213495,1.4875132243588762,1.5944540112175285,116.3,108.1,108.1,77.4,48.1,110.8,4.85018165,1.3511903333333448
173,1.0,2.78673816500006,2.974401603322652,2.302057395890656,3.16867149066314,2.9567987084327974,2.714540917813134,3.113759683389627,2.944507479941771,3.1264227803016578,2.9544555399735075,2.641170483145123,2.8227402832028234,2.585002346234705,216.7,138.5,138.5,98.6,74.8,164.6,8.59694275,3.7419061999997503
174,0.0,2.985781773658891,2.5576139922527656,3.323388430499574,2.9395297877837674,3.0244429933041292,3.1190868537191334,3.0353285967623127,3.120041079786091,2.8231286031485077,3.122938247652073,3.189130008618316,2.974426448893744,3.2091396717433835,519.9,202.2,202.2,159.0,158.9,308.1,8.759994,3.575706200000088
175,1.0,1.3779545238477429,1.508439388613795,1.2601099488202276,1.6050956801876157,1.4788793449672222,1.4440647198485812,1.5495475732062656,1.5390389179963109,1.5696010217253928,1.556789842971592,1.4314403079078664,1.4990642752468564,1.426718825919183,103.8,77.2,77.2,45.1,32.4,86.1,6.35176775,1.8190470000000625
176,0.0,1.2816942515649083,1.2973845971267377,1.5680834349570347,1.3211003053579453,1.5799177979744186,1.5146753295605264,1.246709367418673,1.526542294123314,1.3046451503525034,1.534859501220981,1.5502343892999848,1.505027556962776,1.5568763095005127,114.8,102.6,102.6,64.6,41.2,106.7,6.34202,1.449746999999996
